temperature,humidity,ph,label
20.210491,63.305363,6.416054,maíz
24.589499,92.224617,6.577654,papaya
12.580667,80.016394,6.116784,uva
34.040182,66.274594,7.541979,frijol urad
26.679614,84.312661,6.532650,sandía
26.737161,88.596125,6.413255,sandía
29.197394,49.473721,6.964429,mango
18.849542,89.242163,6.067344,granada
28.373664,90.152814,6.355655,coco
23.903146,93.480563,6.548688,granada
26.415396,91.370587,5.544486,coco
25.000717,83.746934,6.923358,arroz
29.323796,45.932484,6.421748,frijol de palo
29.179790,90.272143,6.006785,coco
28.802199,86.065305,6.467333,frijol chino
30.990576,65.280817,6.287136,frijol de palo
23.300392,90.465327,5.843230,manzana
28.121809,46.168886,5.630620,mango
32.680642,66.163009,6.862346,frijol urad
27.570890,63.356686,5.916454,lenteja
28.400863,84.608370,5.683997,plátano
17.455023,20.081257,5.864964,frijol rojo
27.515728,48.853466,6.809754,mango
28.362914,88.009893,6.487124,frijol chino
22.863564,21.565538,5.946167,frijol rojo
20.951193,17.652703,7.605869,garbanzo
28.317029,46.177788,5.595643,mango
27.987140,94.962187,6.367831,melón
16.517835,20.455560,5.609435,frijol rojo
24.360855,89.948692,6.032863,sandía
22.120240,93.761663,6.416001,manzana
25.016333,69.953623,5.786615,maíz
26.681508,89.984052,6.850478,sandía
33.955281,69.958262,7.438061,frijol urad
10.010813,90.223992,6.220943,naranja
25.622760,71.165903,6.839080,maíz
20.334778,82.845803,5.689982,arroz
23.702860,93.717100,5.659178,granada
24.221636,55.906372,6.428145,café
33.250438,35.489566,4.548202,frijol de palo
28.026002,93.617638,6.387682,melón
30.589613,94.606398,7.529404,naranja
18.954162,66.164410,6.766901,maíz
16.389774,92.507816,6.335883,naranja
26.800796,80.886848,5.108682,arroz
18.963884,68.742760,6.058865,maíz
28.750821,86.693238,6.977303,frijol chino
21.640936,24.652007,5.996476,frijol rojo
27.035148,42.380349,8.462517,frijol moth
28.334775,56.366204,8.550516,frijol moth
31.339863,57.479290,4.916140,frijol de palo
26.929951,81.972283,7.175426,arroz
23.673433,47.287969,7.342410,frijol de palo
32.797668,68.779941,7.163044,frijol urad
28.645556,93.226426,6.751748,papaya
43.140302,94.839842,6.669939,papaya
26.736940,81.911140,7.820309,arroz
29.370478,92.546851,6.462688,coco
19.089221,20.467927,5.978747,frijol rojo
22.456169,91.527818,7.571254,naranja
27.313661,88.728856,7.056651,frijol chino
29.065511,91.850752,6.353185,melón
30.131894,67.834961,7.263622,frijol urad
25.457027,81.621852,6.942730,sandía
24.335077,84.876690,7.000013,algodón
27.649838,51.535393,4.826068,mango
31.159507,53.367770,7.133410,frijol de palo
25.878314,81.980712,6.367511,sandía
25.088436,93.099219,6.825779,papaya
27.020342,63.746805,5.688908,frijol moth
23.058978,90.281510,5.754912,manzana
18.972048,82.938051,6.424041,uva
10.852794,93.838376,7.829525,naranja
23.843328,92.658228,5.561427,manzana
33.439960,53.057648,5.421573,mango
17.341502,18.756263,8.861480,garbanzo
23.798816,76.792076,7.994680,algodón
23.804363,92.804416,6.024249,manzana
24.874934,86.934965,6.224795,sandía
29.272869,81.520848,6.868573,frijol chino
26.265595,90.796681,6.651491,papaya
23.830537,90.844222,6.406819,manzana
26.464191,49.248060,5.887491,frijol de palo
28.894017,61.575651,8.915760,frijol moth
22.361564,81.965209,6.781546,algodón
25.514160,81.446416,6.932903,sandía
27.108306,81.653286,5.860263,plátano
28.095690,60.983538,4.611364,frijol moth
23.533545,83.485458,5.850999,arroz
41.572495,90.582074,6.929476,papaya
23.455269,66.534025,7.836939,lenteja
26.223279,64.446422,7.325048,frijol urad
29.581473,91.645133,7.159063,naranja
28.945939,95.009195,6.207391,coco
23.740995,80.363505,7.041462,arroz
27.398723,81.105234,6.469371,plátano
26.715925,88.012665,6.529008,sandía
19.329031,68.598216,6.730261,maíz
29.224442,91.524788,6.770800,melón
31.486991,66.714800,7.569962,frijol urad
18.302788,91.142536,6.098740,granada
26.042119,60.383067,5.983516,lenteja
24.485498,81.752558,6.781316,yute
32.468140,64.669875,7.405165,frijol urad
24.711303,70.760693,6.568791,maíz
22.405863,91.440233,5.987978,manzana
27.793679,99.911091,5.671580,coco
34.073533,52.668931,6.500653,mango
22.626511,65.774729,6.780736,maíz
19.750445,14.821425,6.595601,garbanzo
33.024361,66.194402,6.782417,frijol urad
27.945242,55.055912,9.310291,frijol moth
27.883348,88.765075,6.774254,frijol chino
26.929951,81.914112,7.069172,arroz
23.706525,67.174185,7.323723,café
26.805301,77.946049,7.143577,yute
19.998554,60.279916,6.698247,frijol de palo
19.893639,82.733664,5.856575,uva
26.260287,86.145859,6.769894,sandía
31.464237,49.476660,7.051077,frijol de palo
28.471620,93.368163,6.554947,melón
26.670665,84.087090,6.295634,arroz
22.015377,84.591149,6.200066,algodón
27.798588,53.486930,5.628094,mango
23.664846,83.370726,5.547676,arroz
25.031994,48.439275,8.624743,frijol moth
32.638714,68.685014,7.559233,frijol urad
25.661972,56.945856,7.453747,café
41.804110,91.672989,6.747469,papaya
24.543046,79.188404,5.948336,algodón
25.523106,82.138654,6.202521,plátano
28.749580,93.445934,5.584470,coco
24.388717,62.504531,6.711341,lenteja
26.591917,81.619556,7.656752,arroz
36.318726,31.052734,5.611890,frijol de palo
33.105698,93.484475,7.434119,naranja
28.678510,87.116142,7.171077,frijol chino
19.636535,19.687511,5.821650,frijol rojo
26.686624,95.552409,6.234720,coco
21.318628,38.627433,4.981129,frijol de palo
23.223815,82.431920,7.868475,arroz
20.559126,60.548807,6.655918,frijol de palo
22.301245,60.562590,6.711369,maíz
25.562389,73.244873,6.590675,maíz
16.012173,81.534714,6.475022,uva
19.329166,90.445413,7.733265,naranja
23.848136,81.731206,6.049799,yute
29.168438,91.254637,5.771869,coco
27.176968,60.379521,6.479809,lenteja
27.471809,82.507492,6.274121,plátano
24.937884,57.245713,7.194635,café
26.543481,84.673536,7.072656,arroz
25.612522,93.720988,6.744703,papaya
22.778565,92.701240,5.624203,manzana
28.223734,47.405191,5.024125,mango
22.575693,77.398074,7.250169,algodón
25.555508,62.636817,7.322630,café
31.561878,68.845653,7.319359,frijol urad
23.845634,73.179237,6.286852,maíz
30.575304,34.755912,5.384763,frijol de palo
20.525980,62.218127,5.837302,maíz
28.468101,82.432724,6.700798,frijol chino
34.538239,39.044689,5.617008,frijol de palo
19.147290,45.373376,5.517208,frijol de palo
27.351407,82.918903,5.738804,uva
27.735754,52.049582,4.776792,mango
18.865409,91.825636,6.491628,naranja
28.227767,80.643038,5.758054,plátano
30.452290,58.110068,6.138804,frijol moth
30.185730,65.918874,7.020979,frijol urad
29.050916,80.444744,6.756962,frijol chino
23.225940,94.429714,6.844402,granada
32.134097,50.525591,6.097870,mango
28.895888,62.184198,6.995096,lenteja
23.692871,66.760901,7.393826,café
27.571263,69.465693,6.692790,frijol urad
18.726494,17.584064,7.978997,garbanzo
30.356854,33.056371,5.748956,frijol de palo
20.771766,92.998538,7.640404,naranja
27.934828,66.454571,4.722222,frijol de palo
34.052969,92.058117,6.725601,naranja
29.052480,93.922178,6.105910,melón
25.414647,81.522666,6.250663,uva
25.263004,98.286405,5.567755,coco
24.210853,58.573863,7.265649,café
29.184319,91.510921,6.664040,melón
20.464044,45.477541,6.230003,frijol de palo
20.934099,21.189301,5.562202,frijol rojo
27.781477,67.791906,6.546888,café
29.304806,93.056647,6.573299,papaya
23.386814,65.415337,6.407734,café
29.067853,83.930031,6.634493,frijol chino
23.342183,90.986233,6.090386,manzana
11.033679,92.227068,6.562595,naranja
23.391524,90.377577,5.788153,manzana
17.274479,15.029139,6.611212,garbanzo
23.543509,92.266400,5.670301,manzana
30.094752,60.215398,6.558230,frijol urad
20.300019,16.411641,8.724677,garbanzo
34.036792,67.211138,6.501869,frijol urad
27.764619,91.080287,6.726176,melón
31.425073,62.396813,7.298001,frijol urad
28.487546,92.242403,6.029560,melón
24.553306,81.639552,6.656344,algodón
25.056530,78.840640,6.869738,yute
33.687690,33.276953,4.605968,frijol de palo
30.585940,59.073133,5.757944,frijol moth
25.739926,80.746103,6.388699,yute
24.725558,90.851827,5.961146,granada
22.781378,82.804966,5.662053,arroz
26.588370,79.509312,6.206460,plátano
27.139382,67.741502,7.357831,frijol urad
31.393941,47.196008,4.572432,mango
29.864585,80.505499,6.651842,frijol chino
21.323763,83.003205,7.283737,arroz
25.177877,62.262446,6.647766,café
28.914329,91.343714,6.462065,melón
29.237750,90.015064,6.088195,melón
20.074609,23.251363,5.890856,frijol rojo
25.700432,70.814916,6.852304,maíz
29.980805,49.486133,6.442393,mango
21.674212,63.032674,6.732142,lenteja
15.821291,19.490600,5.998125,frijol rojo
24.675387,92.372655,5.975162,granada
17.340837,93.048972,7.191727,naranja
43.362522,90.167838,6.600126,papaya
20.956285,63.681288,7.239455,lenteja
23.815125,92.999730,5.737524,granada
25.747684,89.095358,6.030788,sandía
39.132885,91.384357,6.993473,papaya
25.932069,62.940612,6.575793,maíz
27.549811,42.185719,8.431779,frijol moth
43.181844,93.375919,6.941008,papaya
27.486130,76.112398,6.212369,plátano
20.326189,58.754511,5.587596,maíz
29.496694,64.388515,5.615117,frijol de palo
23.466810,78.031280,6.136018,algodón
28.320539,56.301440,7.348121,frijol moth
22.033868,79.380199,7.434056,algodón
23.174096,36.678471,6.962386,frijol de palo
20.730530,59.349524,5.562868,maíz
18.805337,89.854378,6.609937,granada
18.344338,85.645232,5.868544,granada
21.360066,92.780601,5.577597,manzana
29.827294,90.790073,6.400772,melón
28.401813,98.938056,5.545403,coco
22.623188,92.355198,6.441724,manzana
18.531932,14.915977,7.240732,garbanzo
20.583140,69.001286,6.499936,maíz
28.595513,60.188278,7.178202,frijol urad
23.095909,92.936921,6.411457,manzana
33.948436,50.413245,6.113228,mango
22.054318,82.817364,6.663312,algodón
25.672141,95.099522,5.750335,coco
18.877514,65.768161,6.082974,maíz
19.347944,55.968055,4.681576,frijol de palo
18.833445,58.750820,5.716223,maíz
23.973611,93.180116,5.553225,manzana
28.951937,92.156559,6.431279,melón
30.977587,32.249142,7.161798,frijol de palo
25.167514,80.268935,6.915304,sandía
31.963757,66.784201,7.174521,frijol urad
28.010732,78.023014,6.448569,plátano
20.947789,63.022549,6.180963,maíz
24.421701,73.460976,6.157142,maíz
24.921622,66.786274,5.750255,maíz
34.860593,90.539160,7.795969,naranja
23.080811,92.951738,6.587580,granada
27.831510,63.667202,7.805252,lenteja
23.458391,37.446413,6.890880,frijol de palo
30.475906,43.917592,6.883866,frijol de palo
28.374406,94.633548,6.686240,papaya
25.204068,57.883705,6.652643,café
22.832255,94.210795,6.076356,manzana
23.701715,90.966491,5.581402,manzana
26.137083,66.772921,6.261938,lenteja
24.962732,94.717673,6.996544,granada
23.569808,65.538842,7.382276,café
25.771086,87.680540,6.733444,sandía
17.698761,18.177187,6.807990,garbanzo
23.223339,77.990376,6.205642,algodón
18.156966,24.140824,5.698321,frijol rojo
41.948657,81.689472,6.421996,uva
21.290215,93.097646,7.681118,naranja
28.833368,53.537691,9.749483,frijol moth
28.196264,61.518628,7.159123,frijol urad
23.344674,90.379815,5.811975,manzana
25.104748,87.526762,6.587791,sandía
27.539114,77.256299,6.049802,plátano
23.094338,87.110573,6.624313,yute
28.174894,43.667230,4.524172,frijol moth
23.761112,90.985943,5.571060,manzana
24.029525,58.848806,7.303033,café
19.733409,59.332106,6.352790,maíz
28.333145,56.400943,8.970726,frijol moth
24.837857,75.832801,6.885004,algodón
16.290950,24.274465,5.921485,frijol rojo
20.267685,23.132502,5.964807,frijol rojo
25.190613,67.113124,5.909515,maíz
26.619791,83.103020,5.723088,plátano
22.530337,90.022219,6.584593,granada
25.539194,80.692564,7.846373,arroz
24.483366,53.437148,6.072802,café
29.290378,85.682398,6.240443,frijol chino
26.189883,85.997683,6.794050,sandía
32.070916,50.212467,5.285432,mango
29.410689,54.650168,9.721848,frijol moth
17.668484,15.092794,8.519205,garbanzo
29.534515,91.667287,5.913343,coco
17.223852,15.820693,6.129534,garbanzo
19.787923,89.521670,6.979690,granada
32.917957,94.608599,6.715895,papaya
28.444875,75.425821,6.093651,plátano
29.191069,87.203790,6.426088,frijol chino
27.825783,69.040264,6.710096,frijol urad
25.305678,80.960688,7.833425,algodón
28.300558,63.773614,6.500145,frijol urad
26.558930,83.034910,6.026333,yute
28.872340,79.833877,5.932978,plátano
35.519783,33.513441,5.595133,frijol de palo
39.801233,90.087869,6.545481,papaya
21.326521,90.194488,5.559685,manzana
27.592010,54.767023,7.174471,café
19.250652,88.916517,6.901463,granada
29.712646,44.473199,6.896559,frijol de palo
27.859058,51.460089,4.773116,mango
27.962357,83.975868,6.581351,frijol chino
13.912729,91.146415,6.088912,naranja
24.694571,81.735888,6.628723,algodón
19.462340,15.225390,7.976608,garbanzo
23.037684,82.331329,6.368964,algodón
22.552606,89.325949,6.327674,granada
23.543825,64.984877,7.202014,lenteja
19.441329,17.972643,8.455069,garbanzo
17.598933,16.870900,6.908272,garbanzo
25.156231,80.275251,6.862157,sandía
24.155178,89.776974,7.145565,yute
26.510720,93.575598,6.720386,papaya
31.113303,92.990518,6.377767,naranja
42.547440,94.944821,6.662876,papaya
26.037077,80.350419,5.950356,plátano
38.732189,94.736135,6.579441,papaya
25.008724,96.181982,6.168064,coco
18.763251,17.510981,8.027527,garbanzo
25.761076,67.737338,6.510914,café
23.398756,83.671872,5.374745,arroz
15.738229,92.133794,6.639827,naranja
31.175807,45.324077,7.157313,frijol moth
23.129792,94.649411,5.879714,manzana
27.923744,67.969109,7.079851,café
20.993297,80.769799,6.472372,uva
24.849184,68.980884,7.272428,lenteja
28.222946,82.499289,6.393335,frijol chino
23.536896,93.409781,6.056842,naranja
20.822107,87.228157,6.999014,granada
26.838146,82.044707,6.965895,arroz
20.582329,81.188618,6.088900,uva
17.154330,19.870707,5.566523,frijol rojo
28.047995,90.006217,6.550814,naranja
22.343757,89.787035,5.648244,granada
29.995290,53.201345,5.131446,mango
32.511049,91.464613,6.875971,papaya
26.310518,61.187491,6.294130,frijol moth
27.154594,67.675323,7.415136,frijol urad
23.823823,90.620332,6.900614,naranja
22.046129,84.629783,6.144632,algodón
31.947075,57.329005,4.934442,frijol de palo
21.206872,90.726619,5.664501,manzana
28.394307,61.433759,7.420827,frijol urad
26.205062,63.217163,6.740952,café
17.001736,91.569224,6.611806,naranja
23.113111,90.395347,5.700741,manzana
28.282709,95.764765,6.140980,coco
9.467960,82.293355,5.800243,uva
26.929393,49.594808,5.661052,frijol moth
30.228819,90.802272,6.722436,papaya
28.343681,76.987373,5.848158,plátano
19.312897,18.698920,7.238376,garbanzo
31.166108,44.857766,6.781633,frijol moth
27.032507,91.204555,6.442325,melón
29.988228,45.436431,5.383488,frijol moth
26.593684,67.570390,7.060191,frijol urad
18.825488,19.349224,8.505427,garbanzo
24.494576,88.659385,6.124464,yute
25.399288,76.781224,7.363933,yute
29.267423,43.757565,8.968064,frijol moth
16.770318,80.706680,6.373939,uva
23.290743,90.473472,5.818079,manzana
37.730051,94.644952,6.707853,papaya
28.415227,95.970494,6.424387,coco
24.665256,56.896234,7.345292,café
26.103292,70.825880,6.925386,maíz
23.675678,93.564857,5.680666,manzana
26.464746,67.517605,6.811761,café
35.300810,91.272188,6.790781,papaya
27.414931,63.031239,5.916454,lenteja
28.769483,79.184074,5.979802,plátano
29.399529,91.076595,6.368103,melón
24.560588,91.784262,6.049286,granada
27.200835,42.758618,8.284437,frijol moth
25.629801,83.528423,5.534878,arroz
26.109510,86.600118,6.000976,sandía
27.770763,87.099795,6.402926,frijol chino
23.715914,67.393216,6.756124,lenteja
25.240597,83.880444,6.082145,algodón
26.729160,51.331270,6.268511,café
23.023523,83.713083,5.757112,uva
20.378466,88.925087,6.193574,granada
22.954552,93.053228,6.588459,granada
25.519397,83.983517,6.228645,uva
18.397591,36.826393,6.624966,frijol de palo
27.488377,55.170496,6.276355,café
36.504403,93.905705,6.862011,papaya
29.846033,82.868140,5.700292,uva
29.751508,46.737233,4.981817,mango
23.197843,87.528719,6.645897,yute
17.464536,17.735597,6.741014,garbanzo
19.122761,17.128670,6.926540,garbanzo
24.883115,85.875718,6.107667,sandía
23.714753,91.533312,5.631333,manzana
16.775573,82.752419,6.106191,uva
25.759967,77.905205,6.456052,algodón
23.964360,78.027631,6.419537,algodón
24.864782,76.156435,7.044374,algodón
34.731657,50.507922,5.504309,mango
27.068317,63.295104,7.323337,lenteja
22.511021,77.459789,7.271211,algodón
18.731040,16.189008,8.195091,garbanzo
10.996360,80.664637,5.882071,uva
28.107572,62.545070,3.721582,frijol moth
19.328812,15.880229,6.178863,garbanzo
29.065501,93.344758,6.341995,melón
22.438869,92.554782,7.171847,granada
28.048463,51.507373,4.732435,mango
22.499243,90.064854,6.514696,granada
29.344434,80.324729,5.925980,plátano
23.063509,85.796473,6.936681,granada
24.971787,79.475579,6.842966,yute
28.335674,62.592098,7.754858,lenteja
23.908303,71.226972,6.568420,yute
18.755618,45.216249,5.442407,frijol de palo
23.360002,82.635766,7.135186,yute
26.680382,94.561078,6.354720,naranja
23.750331,92.881605,5.570021,manzana
23.089749,63.104596,5.588651,maíz
12.993776,80.399039,5.786678,uva
29.144502,90.683583,6.686816,melón
28.033806,95.016306,5.955743,coco
